Wall time,Step,Value
1748357422.41687,0,-0.041443586349487305
1748357581.1522977,1,-0.21273921430110931
1748357747.843424,2,-0.16284823417663574
1748357919.0798588,3,-0.11264652758836746
1748358084.971611,4,-0.10552915930747986
1748358252.2042851,5,-0.010889221914112568
1748358418.9498436,6,-0.38799217343330383
1748358594.6075375,7,-0.13334932923316956
1748358764.2630665,8,-0.2520792782306671
1748358941.750246,9,-0.06064622104167938
1748359138.968409,10,-0.09552466869354248
1748359323.6307423,11,-0.07356934994459152
1748359511.5140069,12,-0.04203380271792412
1748359708.1824186,13,-0.1620468944311142
1748359906.972969,14,-0.12637926638126373
1748360106.1057265,15,-0.059449613094329834
1748360321.4521012,16,-0.04163634777069092
1748360535.2456992,17,-0.04599906504154205
1748360745.6918004,18,0.003074779873713851
1748360952.7010398,19,-0.27730703353881836
1748361171.396497,20,-0.1357937455177307
1748361384.865914,21,-0.2942425012588501
1748361605.1301725,22,-0.15454114973545074
1748361840.09552,23,-0.009680612944066525
1748362067.5205061,24,-0.10055826604366302
1748362297.5964277,25,-0.22735127806663513
1748362520.703794,26,-0.25460758805274963
1748362736.0448282,27,-0.35660386085510254
1748362965.9909441,28,-0.1317465752363205
1748363204.6925278,29,-0.15023182332515717
1748363435.771833,30,0.12119656801223755
1748363676.830084,31,-0.08705299347639084
1748363921.7467732,32,-0.007330173626542091
1748364186.2998698,33,-0.023689962923526764
1748364439.0049713,34,-0.0955430120229721
1748364696.0271828,35,-0.10749208927154541
1748364949.9609053,36,-0.048625849187374115
1748365212.6881673,37,-0.03920798748731613
1748365477.7973158,38,-0.023535532876849174
1748365739.5438921,39,-0.14907394349575043
1748365999.0354857,40,-0.043410271406173706
1748366274.3052092,41,-0.07370021194219589
1748366534.2801878,42,-0.09056001901626587
1748366798.6262476,43,0.0002642824547365308
1748367073.18755,44,-0.0038010738790035248
1748367338.3850958,45,0.10795934498310089
1748367612.5692077,46,-0.0789392739534378
1748367890.2977655,47,0.02677992358803749
1748368170.1536899,48,-0.02266933210194111
1748368434.7198064,49,0.005048029590398073
1748368697.9735847,50,-0.02560577355325222
1748368964.495737,51,0.04178238287568092
1748369237.623533,52,-0.011714904569089413
1748369524.4538174,53,0.09826721996068954
1748369800.1951687,54,0.0023693214170634747
1748370064.9738998,55,0.07011272758245468
1748370333.7923756,56,0.04276246577501297
1748370601.2521734,57,-0.07868008315563202
1748370875.8224661,58,0.10537952184677124
1748371146.3763726,59,-0.04377680644392967
1748371420.576228,60,0.06879555433988571
1748371698.0371804,61,0.04050379991531372
1748371969.7105732,62,-0.018267564475536346
1748372237.7887778,63,0.03507665917277336
1748372504.9960425,64,0.05609675124287605
1748372792.5820658,65,0.01382457185536623
1748373059.6420667,66,0.049843840301036835
1748373335.9200392,67,-0.04680078476667404
1748373611.855731,68,0.09050076454877853
1748373887.24108,69,0.06889849156141281
1748374160.6092422,70,0.04370011016726494
1748374433.429202,71,0.12220411747694016
