Wall time,Step,Value
1748357420.272288,0,0.28436484932899475
1748357579.0943034,1,0.2706661820411682
1748357745.961676,2,0.25547534227371216
1748357916.9989119,3,0.3625691533088684
1748358082.9362168,4,0.25010931491851807
1748358250.3379536,5,0.2505391240119934
1748358416.7948472,6,0.2883720397949219
1748358592.3201182,7,0.2250823676586151
1748358761.9508088,8,0.27036648988723755
1748358939.397832,9,0.28822261095046997
1748359136.8240983,10,0.2650667130947113
1748359321.4241557,11,0.310222864151001
1748359509.4404812,12,0.2923473119735718
1748359706.0413673,13,0.24150121212005615
1748359904.7757459,14,0.3047007918357849
1748360103.834163,15,0.2764037847518921
1748360319.2256203,16,0.29999372363090515
1748360533.0885992,17,0.35234367847442627
1748360743.3923728,18,0.3106769919395447
1748360950.7788458,19,0.33240631222724915
1748361168.937458,20,0.4294581711292267
1748361382.8089654,21,0.3688544034957886
1748361602.844548,22,0.36927393078804016
1748361837.9846735,23,0.511819064617157
1748362065.6069064,24,0.40444961190223694
1748362295.1713955,25,0.45098280906677246
1748362518.3852286,26,0.48354992270469666
1748362733.9614356,27,0.5876059532165527
1748362963.5723221,28,0.529496431350708
1748363202.843878,29,0.6516639590263367
1748363433.6232097,30,0.5622568726539612
1748363674.5955122,31,0.6771588921546936
1748363919.5969574,32,0.7367962598800659
1748364183.8278227,33,0.5550404787063599
1748364436.6212552,34,0.7244130373001099
1748364693.9541945,35,0.6903808116912842
1748364948.0537336,36,0.6381967663764954
1748365210.5837433,37,0.6969425082206726
1748365475.9095829,38,0.7358607053756714
1748365737.3819585,39,0.7984181642532349
1748365996.7898393,40,0.7114297151565552
1748366272.1557288,41,0.8189976811408997
1748366532.0423684,42,0.8256089687347412
1748366796.4561055,43,0.7134258151054382
1748367071.1026032,44,0.7339062094688416
1748367336.3522735,45,0.8052307367324829
1748367610.4451275,46,0.7831271886825562
1748367888.433645,47,0.801677405834198
1748368168.2859359,48,0.8595513701438904
1748368432.552386,49,0.7548200488090515
1748368696.0557573,50,0.8279114961624146
1748368962.1283395,51,0.8243595957756042
1748369235.2794375,52,0.8190881609916687
1748369522.378231,53,0.7553260922431946
1748369798.2458596,54,0.8324583172798157
1748370062.6729057,55,0.8832992911338806
1748370331.6317356,56,0.9363583922386169
1748370599.0722933,57,0.8668950796127319
1748370873.5138552,58,0.8659734129905701
1748371143.8525345,59,0.8608770966529846
1748371418.689852,60,0.945827841758728
1748371696.192134,61,0.7641038298606873
1748371967.6477773,62,0.9372950196266174
1748372235.6029973,63,0.8004410266876221
1748372502.6902432,64,0.8143894076347351
1748372790.5798771,65,0.838313102722168
1748373057.3925226,66,0.9003161787986755
1748373334.0678568,67,0.9607986211776733
1748373609.7728894,68,0.9321927428245544
1748373885.111673,69,0.9160158038139343
1748374158.2469308,70,0.8838849067687988
1748374431.3170798,71,0.83165442943573
1748374706.2595937,72,0.8020964860916138
1748374977.345837,73,0.958816409111023
1748375249.6051881,74,0.8305115103721619
1748375524.7862864,75,0.874618411064148
1748375812.757681,76,0.850284993648529
1748376091.5757022,77,0.8268488645553589
1748376371.113676,78,0.7898216247558594
1748376648.9739468,79,0.6063505411148071
1748376927.1242776,80,0.7344410419464111
1748377203.9960768,81,0.8010985851287842
1748377494.2014434,82,0.8194388747215271
