Wall time,Step,Value
1748620126.3071725,0,-0.21341028809547424
1748620267.2629204,1,-0.1711588203907013
1748620404.2022898,2,-0.4094591736793518
1748620542.6914883,3,-0.5261651873588562
1748620682.6774158,4,-0.5657785534858704
1748620826.5340765,5,-0.3299686014652252
1748620978.99519,6,-0.3750351369380951
1748621135.9950879,7,-0.018922513350844383
1748621298.2829154,8,0.05342542752623558
1748621461.01378,9,0.06530267000198364
1748621633.5493815,10,0.16870687901973724
1748621805.1089284,11,0.14869153499603271
1748621982.9423683,12,0.1261620670557022
1748622166.2664106,13,0.13354501128196716
1748622352.8718252,14,0.16093499958515167
1748622543.369902,15,0.13225294649600983
1748622733.2560322,16,0.12816719710826874
1748622935.0765378,17,0.13656169176101685
1748623126.2248023,18,0.08972276002168655
1748623324.118408,19,0.13478867709636688
1748623525.9006546,20,0.11277568340301514
1748623732.2259014,21,0.08638231456279755
1748623950.903287,22,0.046607352793216705
1748624167.1552153,23,0.05210207775235176
1748624398.4334478,24,0.012824033387005329
1748624627.7805216,25,-0.07660440355539322
1748624865.6385999,26,-0.0579863041639328
1748625113.032913,27,-0.027636369690299034
1748625359.5711317,28,-0.08927816152572632
1748625607.6367493,29,0.0002385396510362625
1748625863.1154826,30,-0.02097487822175026
1748626120.9484215,31,-0.06677287071943283
1748626378.595389,32,-0.13167844712734222
1748626647.5708034,33,-0.07169081270694733
1748626909.29602,34,-0.048444826155900955
1748627174.539583,35,-0.05971456319093704
1748627443.6086354,36,0.0009086587815545499
1748627716.3155072,37,0.048351895064115524
1748628005.2172277,38,0.0006105256616137922
1748628297.409511,39,0.007694829721003771
1748628587.9796958,40,0.004304590635001659
1748628885.5449305,41,0.05244763195514679
1748629206.9508684,42,0.035813216120004654
1748629518.5230196,43,0.06859144568443298
1748629819.6512415,44,0.06172908470034599
1748630156.5378387,45,0.027685081586241722
1748630483.8783455,46,0.025536686182022095
1748630796.0872185,47,-0.009312769398093224
1748631117.0282686,48,0.028377385810017586
1748631446.5433533,49,0.002166738035157323
1748631787.9742062,50,0.03237547725439072
1748632126.997755,51,0.03686109185218811
1748632482.817461,52,0.04212075471878052
1748632840.5415878,53,0.026140879839658737
1748633207.5233567,54,-0.01999439112842083
1748633558.2033134,55,0.008095808327198029
1748633911.9545379,56,-0.02763293869793415
1748634264.8055112,57,-0.034005362540483475
1748634633.6185868,58,-0.05965600535273552
1748634990.7348573,59,-0.11201456934213638
1748635359.2309682,60,-0.047026127576828
1748635736.2860193,61,-0.14123429358005524
1748636118.4951465,62,-0.12302425503730774
1748636488.5991,63,-0.11785539239645004
1748636846.432758,64,-0.1844644993543625
1748637219.1207445,65,-0.16275210678577423
1748637571.2246256,66,-0.19484843313694
