Wall time,Step,Value
1748417015.5454936,0,0.9437304139137268
1748417249.6075056,1,0.9554696679115295
1748417491.077169,2,0.8410071730613708
1748417718.825841,3,0.9261117577552795
1748417946.7271183,4,0.8044168949127197
1748418151.2830215,5,0.6045741438865662
1748418361.0478797,6,0.8058536052703857
1748418563.2100797,7,0.3604271411895752
1748418778.9752517,8,0.4444926381111145
1748418982.8802416,9,0.22988024353981018
1748419194.7331636,10,0.4699071943759918
1748419399.9639306,11,0.16474038362503052
1748419617.496914,12,0.2715013027191162
1748419828.9389749,13,0.16868117451667786
1748420053.003235,14,0.18485787510871887
1748420278.5583327,15,0.09406938403844833
1748420496.804938,16,0.12913945317268372
1748420721.1121676,17,-0.0009803572902455926
1748420939.6090567,18,0.1081453263759613
1748421155.0778816,19,0.174764022231102
1748421387.8232944,20,0.07769432663917542
1748421617.294093,21,0.011139020323753357
1748421843.9626641,22,-0.010407001711428165
1748422072.2186868,23,0.09826353937387466
1748422320.4404259,24,0.13610564172267914
1748422535.6243038,25,-0.1232006847858429
1748422734.588339,26,-0.0014437380013987422
1748422964.4959266,27,0.015876546502113342
1748423201.5721092,28,-0.04356205090880394
1748423437.705301,29,-0.14483624696731567
1748423667.306327,30,0.17185834050178528
1748423890.2625892,31,0.005934129003435373
1748424114.2658682,32,-0.13799495995044708
1748424343.6965528,33,-0.094613216817379
1748424559.7636466,34,0.007917836308479309
1748424780.2059777,35,-0.06264011561870575
1748425018.199937,36,-0.12165191769599915
1748425233.6202624,37,-0.16624385118484497
1748425451.4702706,38,0.0006306000868789852
1748425665.047694,39,-0.1096198633313179
1748425879.3023434,40,-0.05693797022104263
1748426078.3835802,41,-0.062212567776441574
1748426276.349786,42,-0.045418303459882736
1748426474.871231,43,-0.08265234529972076
1748426674.1877005,44,-0.041099440306425095
1748426903.5140505,45,0.010347211733460426
1748427117.2147057,46,-0.13208280503749847
1748427320.2255485,47,-0.2116260826587677
1748427533.2922294,48,0.043702565133571625
1748427737.3774834,49,-0.12069682031869888
1748427956.0754116,50,0.07130808383226395
1748428166.0486462,51,-0.07646980881690979
1748428380.6689703,52,-0.019330518320202827
