Wall time,Step,Value
1748730944.0063975,0,0.047566331923007965
1748731117.7814271,1,0.043885696679353714
1748731299.433993,2,0.10286825895309448
1748731587.3947303,3,0.05874108523130417
1748731887.4843903,4,0.11262601613998413
1748732185.3652508,5,0.11718406528234482
1748732511.6367314,6,0.12229064851999283
1748732826.5319848,7,0.09306732565164566
1748733160.894284,8,0.10669930279254913
1748733503.656257,9,0.134416863322258
1748733720.2182548,10,0.16102471947669983
1748733891.878017,11,0.14782166481018066
1748734055.7977264,12,0.14805009961128235
1748734229.1761894,13,0.1453515738248825
1748734406.3178914,14,0.1437104046344757
1748734579.508269,15,0.15721897780895233
1748734766.3538342,16,0.1728280484676361
1748734934.8085287,17,0.13852176070213318
1748735124.3912227,18,0.14528974890708923
1748735299.7435784,19,0.16963310539722443
1748735479.9819047,20,0.15758377313613892
1748735649.5708418,21,0.17042241990566254
1748735818.648918,22,0.15968698263168335
1748736018.526649,23,0.15171805024147034
1748736326.4774826,24,0.15506896376609802
1748736660.0812998,25,0.1698143631219864
1748736983.016615,26,0.13669824600219727
1748737304.1074214,27,0.1822820007801056
1748737600.2473292,28,0.16917245090007782
1748737924.4323242,29,0.15859493613243103
1748738235.2880116,30,0.16691195964813232
1748738532.2260954,31,0.1843259185552597
1748738702.3562374,32,0.20037508010864258
1748738863.8168037,33,0.17892080545425415
1748739049.0844715,34,0.2349354326725006
1748739214.0098305,35,0.2049405872821808
1748739404.1173706,36,0.2014799416065216
1748739582.5077384,37,0.16682147979736328
1748739759.1573005,38,0.16663530468940735
1748739942.7210295,39,0.1867314875125885
1748740102.3575394,40,0.22473466396331787
1748740289.6278281,41,0.19728592038154602
1748740470.5254068,42,0.2246975600719452
1748740653.5706291,43,0.2344699651002884
1748740828.6228702,44,0.23957844078540802
1748741020.3296916,45,0.20835693180561066
1748741207.1997924,46,0.1903541088104248
1748741398.3120089,47,0.2145136296749115
1748741575.8180418,48,0.22916272282600403
1748741883.2039866,49,0.1837092936038971
1748742189.8777013,50,0.19666671752929688
1748742465.9741228,51,0.20541973412036896
1748742641.470076,52,0.19331446290016174
1748742801.141695,53,0.23842422664165497
1748742981.7049906,54,0.21263425052165985
1748743156.9270751,55,0.21425171196460724
1748743334.5281396,56,0.218126580119133
1748743505.7810857,57,0.20441599190235138
1748743672.078701,58,0.24185419082641602
1748743857.5466275,59,0.22423037886619568
1748744049.96375,60,0.2648678123950958
1748744224.8678584,61,0.28019416332244873
1748744395.1024282,62,0.2390051782131195
1748744568.6486616,63,0.21582119166851044
1748744732.1607125,64,0.22664371132850647
1748744901.098023,65,0.2611069679260254
1748745101.5112967,66,0.2342846393585205
1748745284.5859094,67,0.22165906429290771
1748745459.114743,68,0.23490877449512482
1748745767.0281396,69,0.25813841819763184
1748746090.508306,70,0.23033669590950012
1748746389.1429963,71,0.2223106324672699
1748746706.0566845,72,0.2260517179965973
1748747011.9143262,73,0.2432430535554886
1748747360.275586,74,0.24463149905204773
1748747670.2460022,75,0.22572699189186096
1748747940.773848,76,0.2893098294734955
1748748262.5340605,77,0.26452556252479553
1748748578.5780072,78,0.271636039018631
1748748763.5125716,79,0.24846303462982178
1748748918.8029978,80,0.27261820435523987
1748749101.8354292,81,0.23450037837028503
1748749281.1965604,82,0.26484712958335876
1748749447.3529403,83,0.26289933919906616
1748749610.6788933,84,0.24879765510559082
1748749805.0695238,85,0.2753170430660248
1748749982.9750996,86,0.2503576874732971
1748750158.2328906,87,0.2742690145969391
1748750332.1983376,88,0.27798324823379517
1748750484.4198375,89,0.2518792152404785
1748750665.550805,90,0.2617306113243103
1748750851.5570846,91,0.27294713258743286
1748751031.2056038,92,0.26063406467437744
1748751192.535156,93,0.25909385085105896
1748751370.7279088,94,0.28465256094932556
1748751541.4749436,95,0.2544862627983093
1748751710.168422,96,0.23478341102600098
1748751885.9863565,97,0.26538270711898804
1748752050.835924,98,0.25287777185440063
1748752253.3325882,99,0.2777600884437561
1748752429.2206388,100,0.2888191044330597
1748752600.042507,101,0.2709263563156128
1748752775.4313817,102,0.27724093198776245
1748752943.332257,103,0.27793923020362854
1748753131.060543,104,0.2709331512451172
1748753286.9424725,105,0.2470378875732422
1748753464.3987787,106,0.3041369318962097
1748753636.3628461,107,0.291749507188797
1748753823.238824,108,0.3268653452396393
1748754006.0907629,109,0.2488851547241211
1748754181.9091444,110,0.3135201632976532
1748754356.327436,111,0.2877977192401886
1748754526.6902704,112,0.30484357476234436
1748754700.1051612,113,0.28535205125808716
1748754874.5818307,114,0.27723878622055054
1748755065.1245196,115,0.28765669465065
1748755239.009398,116,0.25899559259414673
1748755418.551569,117,0.3180728554725647
1748755610.0218735,118,0.28000959753990173
1748755833.6398907,119,0.2857738435268402
1748756181.1051087,120,0.3127433657646179
1748756501.8098943,121,0.2760750651359558
1748756838.4384663,122,0.30742138624191284
1748757152.7094805,123,0.29871588945388794
1748757487.8362503,124,0.3014243543148041
1748757838.3997397,125,0.28843802213668823
1748758155.4714751,126,0.3032535910606384
1748758493.563023,127,0.30716636776924133
1748758662.7521513,128,0.30045589804649353
1748758846.3106616,129,0.3327956199645996
1748759010.0822523,130,0.3202677071094513
1748759177.9427953,131,0.2973998188972473
1748759351.7807145,132,0.28452885150909424
1748759543.022517,133,0.2829529345035553
