Wall time,Step,Value
1748356929.978633,0,-0.2274291217327118
1748357089.9922206,1,0.10966116189956665
1748357246.7939782,2,-0.42741358280181885
1748357403.4335036,3,-0.5320593118667603
1748357563.6168363,4,-0.8840188384056091
1748357725.7926083,5,-0.10209741443395615
1748357900.5834808,6,-0.08937259763479233
1748358076.8498168,7,0.08394327014684677
1748358260.6743548,8,0.03729322552680969
1748358453.9605422,9,0.06753811240196228
1748358655.5834503,10,0.05461977794766426
1748358864.1310253,11,0.1445140838623047
1748359073.3155465,12,0.12287814915180206
1748359291.9496803,13,0.08739522844552994
1748359507.90663,14,0.12112066149711609
1748359729.4401069,15,0.05386265739798546
1748359951.0202465,16,0.18110300600528717
1748360172.1248298,17,0.10731057077646255
1748360399.6146946,18,0.10447221249341965
1748360621.045247,19,0.08501744270324707
1748360852.902192,20,0.0891600251197815
1748361088.2579863,21,0.15163062512874603
1748361324.1714914,22,0.04601690545678139
1748361557.0813196,23,0.1297304779291153
1748361800.4275715,24,0.09985806047916412
1748362039.1538646,25,0.1060764417052269
1748362289.0380335,26,0.08970789611339569
1748362530.6232233,27,0.05957448109984398
1748362775.2238014,28,0.07019959390163422
1748363021.448825,29,0.06882346421480179
1748363278.727587,30,0.08070523291826248
1748363537.508663,31,0.018411895260214806
1748363803.9970164,32,0.04285066947340965
1748364066.6431973,33,0.029678288847208023
1748364326.8181708,34,-0.03199698030948639
1748364585.7353528,35,0.016193237155675888
1748364850.8689055,36,0.006652906071394682
1748365116.9305377,37,0.019701814278960228
1748365388.4775553,38,0.03609113022685051
1748365667.893828,39,0.06463330239057541
1748365946.6885123,40,0.023238446563482285
1748366238.273342,41,-0.02529285103082657
1748366538.630953,42,-0.03801514580845833
1748366829.8781443,43,-0.11425776034593582
1748367136.2187443,44,-0.08213235437870026
1748367483.6156402,45,-0.10394378751516342
1748367834.5639656,46,-0.01672695204615593
1748368184.623615,47,-0.007520458195358515
1748368525.2837276,48,-0.01289491169154644
1748368875.4454844,49,-0.03535515442490578
