Wall time,Step,Value
1748089810.69195,4,0.004550431855022907
1748090108.154284,14,0.0018298664363101125
1748090139.2866983,15,0.002899675630033016
1748090230.8395782,18,0.002311089774593711
1748090259.6134732,19,0.0026613918598741293
1748090467.564736,26,0.0017649063374847174
1748090498.4384158,27,0.00233504269272089
1748090878.1717842,40,0.0034614948090165854
1748091087.8874571,47,0.011179151013493538
1748091118.8773954,48,0.0130110252648592
1748091150.1067054,49,0.01113887969404459
1748091301.1243522,54,0.014344992116093636
1748091543.2014995,62,0.014558650553226471
1748091574.1947842,63,0.013577573001384735
1748091667.73274,66,0.013106999918818474
1748091697.480181,67,0.01325866300612688
1748091785.451923,70,0.014159726910293102
1748091814.8996582,71,0.014487321488559246
1748091989.6927292,77,0.014455367811024189
1748092134.4666655,82,0.01581776700913906
1748092343.6569333,89,0.013223023153841496
1748092639.8246057,99,0.014197747223079205
1748092757.0280573,103,0.012082674540579319
1748092874.814695,107,0.012615357525646687
1748093291.1997275,121,0.01652533933520317
1748093412.1078694,125,0.014696653932332993
1748093443.1901178,126,0.013706667348742485
1748093505.3617399,128,0.014657034538686275
1748093564.2137,130,0.013395044952630997
1748093740.3867974,136,0.013331717811524868
1748093973.8509283,144,0.01480784546583891
1748094031.6081092,146,0.013274836353957653
1748094060.4838278,147,0.011215878650546074
1748094147.6085858,150,0.012542808428406715
1748094361.0435305,157,0.012346798554062843
1748094451.4828167,160,0.012319222092628479
1748094509.5314434,162,0.01374170184135437
1748094567.0962033,164,0.012027164921164513
1748094770.6627598,171,0.01844007894396782
1748094799.6862822,172,0.6451206207275391
1748094945.009804,177,0.004576885607093573
1748095147.7768877,184,0.010958049446344376
1748095176.736646,185,0.010824291966855526
1748095360.4909966,191,0.015498464927077293
1748095389.5488982,192,0.013371589593589306
1748095710.0089593,203,0.013394295237958431
1748095767.614796,205,0.014583189971745014
1748096000.6365333,213,0.012342232279479504
1748096058.8343587,215,0.012826754711568356
1748096321.4039135,224,0.012487285770475864
1748096466.3433833,229,0.011264527216553688
1748096908.9793901,244,0.0057938252575695515
1748096940.0559874,245,0.007290019188076258
1748097317.1624916,258,0.012392394244670868
1748097346.4981835,259,0.014364071190357208
1748097376.3594189,260,0.013438411056995392
1748097708.9322634,271,0.01329930778592825
1748097795.4603631,274,0.012583920732140541
1748097915.2431507,278,0.013307547196745872
1748098030.9888995,282,0.012470253743231297
1748098118.006294,285,0.013329568319022655
1748098209.218239,288,0.013458973728120327
1748098271.6016686,290,0.013013582676649094
1748098417.034062,295,0.013437473215162754
1748098474.6633525,297,0.011868949048221111
1748098503.8394263,298,0.013027388602495193
1748098801.1376498,308,0.009754578582942486
1748098919.369523,312,0.013175567612051964
1748099035.1226377,316,0.015724657103419304
1748099093.4667883,318,0.015214291401207447
1748099124.4123423,319,0.01371623296290636
1748099215.8731215,322,0.013658116571605206
1748099656.6262603,337,0.010012445971369743
1748099891.2876189,345,0.011803905479609966
1748099920.1457655,346,0.014862880110740662
1748100279.0510802,358,0.013605255633592606
1748100456.0687525,364,0.01234718132764101
1748100484.7415853,365,0.014053910039365292
1748100513.2320604,366,0.012588204815983772
1748100867.4602172,378,0.014818697236478329
1748101101.6347039,386,0.01269123237580061
1748101222.2832322,390,0.014263478107750416
1748101279.7549524,392,0.015226195566356182
1748101429.5277915,397,0.013581289909780025
1748101577.9943748,402,0.013478918001055717
1748101638.0896063,404,0.011887586675584316
1748101961.781089,415,0.012275950983166695
1748102136.8863935,421,0.013307105749845505
1748102166.9116993,422,0.01292736642062664
1748102580.4976711,436,0.01379370130598545
1748102611.6224043,437,0.01409846730530262
1748102670.080503,439,0.014900253154337406
1748102875.3220797,446,0.015430357307195663
1748103053.4028847,452,0.012899982742965221
1748103170.5218565,456,0.014387036673724651
1748103315.887309,461,0.01636379398405552
1748103437.2218454,465,0.01791389100253582
1748103524.2183824,468,0.01501639187335968
1748103584.379745,470,0.013447393663227558
1748103700.7415655,474,0.013860378414392471
1748103729.6169736,475,0.013162162154912949
1748103875.0991528,480,0.02830541878938675
1748103904.5805132,481,0.02761860005557537
1748104081.1087801,487,0.014060229063034058
1748104289.0569437,494,0.012272774241864681
1748104761.7130792,510,0.013344638049602509
1748104822.1608434,512,0.015933101996779442
1748104851.5875185,513,0.015216036699712276
1748104880.8552651,514,0.012935822829604149
1748104968.2715569,517,0.016582610085606575
1748105028.459152,519,0.018856577575206757
1748105445.9469755,533,0.015536686405539513
1748105477.3071303,534,0.029971756041049957
1748105539.7393205,536,0.036694880574941635
1748105597.3664777,538,0.06803367286920547
1748105658.5690296,540,0.053718626499176025
1748105779.083165,544,0.09848000854253769
1748105839.4954145,546,0.12050461024045944
1748105959.5287669,550,0.1408851593732834
1748106017.8235178,552,0.1351841241121292
1748106137.32835,556,0.1381986290216446
1748106314.0424144,562,0.1387820988893509
1748106374.4378626,564,0.13873007893562317
