Wall time,Step,Value
1748090018.6026866,4,0.19546665251255035
1748090419.564609,14,0.722102701663971
1748090461.1126456,15,0.5739249587059021
1748090579.8377032,18,0.753230631351471
1748090619.7579548,19,0.5724837183952332
1748090661.0008233,20,0.7463069558143616
1748090740.3927155,22,0.6035874485969543
1748090900.274763,26,0.5754874348640442
1748090941.1171958,27,0.615723192691803
1748091461.7984955,40,0.8631678223609924
1748091742.966841,47,0.90400230884552
1748091782.8511574,48,0.7932944893836975
1748091822.8501935,49,0.8420582413673401
1748092024.934319,54,0.8688980340957642
1748092264.8960226,60,0.8035416603088379
1748092346.4610558,62,0.8601713180541992
1748092387.1013136,63,0.9633960127830505
1748092509.7803597,66,0.9066861867904663
1748092549.3959014,67,0.9573652744293213
1748092668.1439161,70,0.8303174376487732
1748092709.419761,71,0.8761951327323914
1748092948.0686948,77,0.9242450594902039
1748093148.3011231,82,0.9602852463722229
1748093429.1712084,89,0.8783224821090698
1748093828.988951,99,0.8632375001907349
1748093989.4960644,103,0.8996166586875916
1748094109.25627,106,0.8669111728668213
1748094149.1736863,107,0.6065400242805481
1748094508.0930767,116,0.8431276082992554
1748094710.9604125,121,0.8774506449699402
1748094871.5764863,125,0.856169581413269
1748094910.9362378,126,0.877820611000061
1748094992.0727396,128,0.7469329237937927
1748095073.1973805,130,0.8649422526359558
1748095311.55339,136,0.8123452663421631
1748095352.8766618,137,0.8984749913215637
1748095634.061731,144,0.9131624698638916
1748095714.9456997,146,0.9293228983879089
1748095756.4298327,147,0.9259976148605347
1748095877.4088717,150,0.8702400326728821
1748096156.2834435,157,0.8446598052978516
1748096276.5047488,160,0.7988108396530151
1748096357.1928341,162,0.9082167744636536
1748096438.164027,164,0.9536013603210449
1748096679.8851385,170,0.9067577123641968
1748096719.8011558,171,0.8228256106376648
1748096759.1315525,172,0.7900670170783997
1748096958.5571465,177,0.9286618828773499
1748097236.6942406,184,0.8581249117851257
1748097276.3595197,185,0.8857227563858032
1748097317.3794022,186,0.9349993467330933
1748097475.7968209,190,0.7927259802818298
1748097515.1758952,191,0.8587509393692017
1748097554.7731473,192,0.8376379609107971
1748097835.2795851,199,0.871526300907135
1748097956.215708,202,0.8517484068870544
1748097996.111381,203,0.8660708069801331
1748098035.5372212,204,0.7575786709785461
1748098076.9180832,205,0.8674328327178955
